1.0	1.0000033058124447	1.0000000000000056	0.9999999999999833	1.0000000000000366	1.0	0.00033058015107652035	0.0
2.0	1.0000132235776418	1.0000099185635145	1.0000099069245563	1.0000099301403402	1.0000000023120141	0.00033049704237309144	0.0006611548380996823
3.0	1.0000297542792769	1.0000264501944331	1.0000264010846396	1.000026498770735	1.0000000060896508	0.00033039865359867895	0.000660332948193562
4.0	1.0000528995571512	1.0000495962607376	1.0000494712517762	1.0000497192239592	1.0000000112085043	0.000330312167984082	0.0006577245025347141
5.0	1.0000826617076704	1.0000793588299388	1.0000791082709195	1.0000796039194275	1.0000000175490267	0.0003302604732589968	0.0006524999212958847
6.0	1.0001190436845266	1.0001157406468608	1.0001153048503344	1.0001161645680372	1.000000024995807	0.00033026445068541817	0.0006439498877930701
7.0	1.0001620490995802	1.0001587451335534	1.0001580554030611	1.0001594123629856	1.0000000334369654	0.00033034307087967483	0.0006314694859044832
8.0	1.0002116822239346	1.0002083763893581	1.0002073559127145	1.0002093581411027	1.000000042763633	0.0003305134938213874	0.0006145414795767682
9.0	1.0002679479892105	1.0002646391909533	1.0002632038190116	1.0002660125197693	1.0000000528695252	0.00033079119088177847	0.0005927224611631163
10.0	1.0003308519890177	1.000327538992721	1.0003255979200918	1.0003293860138527	1.0000000636505504	0.0003311900547750189	0.0005656313653292036
11.0	1.0004004004806248	1.0003970819275738	1.000394538289173	1.0003994891363939	1.0000000750044853	0.0003317224832606482	0.0005329398699992348
12.0	1.0004766003868302	1.0004732748078258	1.0004700262027308	1.0004763324851347	1.0000000868306937	0.000332399478719705	0.0004943642997285666
13.0	1.0005594592980331	1.0005561251264323	1.00055206407873	1.0005599268177097	1.000000099029875	0.0003332307310501856	0.0004496588569728612
14.0	1.000648985474508	1.0006456410585154	1.0006406554235479	1.0006502831169835	1.0000001115038393	0.0003342246922884773	0.0003986098827276839
15.0	1.0007451878488804	1.0007418314630234	1.0007358047858315	1.0007474126482234	1.0000001241553198	0.00033538865814958604	0.000341031001136204
16.0	1.0008480760288112	1.000844705884912	1.0008375177171176	1.0008513270094554	1.000000136887798	0.00033672881828939057	0.00027675900549001503
17.0	1.000957660299885	1.0009542745574196	1.0009458007376077	1.000962038175779	1.0000001496053477	0.0003382503176494022	0.00020565032247915068
18.0	1.001073951628708	1.0010705484046307	1.001060661306656	1.0010795585387027	1.0000001622124985	0.0003399573100146348	0.00012757801258513486
19.0	1.0011969616662166	1.0011935390441817	1.0011821077973333	1.001203900941012	1.0000001746141118	0.0003418530185312114	4.242920462098934e-5
20.0	1.0013267027511985	1.001323258790712	1.0013101494751917	1.0013350787084776	1.0000001867152646	0.00034393974285401206	4.98970786057206e-5
21.0	1.0014631879140279	1.001459720658812	1.0014447964791893	1.0014731056776085	1.0000001984211448	0.0003462189382167628	0.00014949187861955235
22.0	1.0016064308806178	1.0016029383668583	1.0015860598063984	1.0016179962213039	1.0000002096369602	0.00034869122759706233	0.0002564378495999226
23.0	1.0017564460765926	1.001752926340914	1.0017339512988297	1.001769765272058	1.0000002202678504	0.0003513564292475641	0.00037081068993076335
24.0	1.0019132486316809	1.0019096997187278	1.0018884836324016	1.001928428342875	1.000000230218802	0.0003542135966275659	0.0004926803595966989
25.0	1.0020768543843355	1.0020732743540623	1.002049670307974	1.0020940015466173	1.0000002393945797	0.00035726104813785974	0.0006221120831702415
26.0	1.002247279886578	1.0022436668215253	1.0022175256444998	1.0022665016140917	1.0000002476996492	0.00036049636903058037	0.0007591672379986224
27.0	1.0024245424090767	1.0024208944211814	1.0023920647732145	1.0024459459103916	1.0000002550381142	0.0003639164586443176	0.000903904153704479
