0.0	0.050000000000000475	0.10000000000000113	0.15000000000000188	0.20000000000000276	0.25000000000000366	0.3000000000000046	0.3500000000000056	0.4000000000000067	0.4500000000000077	0.5000000000000089	0.55000000000001	0.6000000000000112	0.6500000000000125	0.7000000000000137	0.7500000000000151	0.8000000000000166	0.850000000000018	0.9000000000000196	0.9500000000000212	1.0000000000000229	0.00017755681819526473	0.050177556818195475	0.10017755681819587	0.1501775568181964	0.20017755681819704	0.25017755681819775	0.30017755681819847	0.3501775568181993	0.40017755681820016	0.45017755681820104	0.500177556818202	0.5501775568182031	0.6001775568182041	0.6501775568182053	0.7001775568182065	0.7501775568182079	0.8001775568182092	0.8501775568182105	0.9001775568182121	0.9501775568182136	1.0001775568182154	0.00035511363639045254	0.05035511363639046	0.10035511363639064	0.15035511363639095	0.20035511363639139	0.2503551136363919	0.30035511363639245	0.3503551136363931	0.4003551136363938	0.4503551136363946	0.5003551136363954	0.5503551136363963	0.6003551136363973	0.6503551136363983	0.7003551136363994	0.7503551136364006	0.800355113636402	0.8503551136364033	0.9003551136364046	0.9503551136364061	1.0003551136364077	0.000532670454585618	0.05053267045458546	0.10053267045458547	0.1505326704545856	0.2005326704545859	0.2505326704545862	0.3005326704545866	0.3505326704545871	0.4005326704545877	0.4505326704545883	0.5005326704545889	0.5505326704545898	0.6005326704545906	0.6505326704545915	0.7005326704545926	0.7505326704545937	0.8005326704545949	0.8505326704545961	0.9005326704545975	0.9505326704545988	1.0005326704546005	0.0007102272727807365	0.05071022727278045	0.10071022727278033	0.1507102272727803	0.20071022727278043	0.25071022727278064	0.30071022727278085	0.35071022727278117	0.40071022727278166	0.45071022727278215	0.5007102272727827	0.5507102272727834	0.6007102272727841	0.6507102272727849	0.7007102272727859	0.7507102272727869	0.8007102272727881	0.8507102272727891	0.9007102272727904	0.9507102272727916	1.0007102272727932	0.0008877840909759636	0.05088778409097557	0.10088778409097533	0.1508877840909752	0.20088778409097519	0.25088778409097523	0.30088778409097533	0.35088778409097554	0.40088778409097586	0.45088778409097624	0.5008877840909767	0.5508877840909773	0.6008877840909779	0.6508877840909786	0.7008877840909794	0.7508877840909803	0.8008877840909814	0.8508877840909823	0.9008877840909836	0.9508877840909847	1.000887784090986	0.0010653409091717404	0.05106534090917127	0.10106534090917092	0.15106534090917068	0.20106534090917055	0.2510653409091705	0.3010653409091705	0.3510653409091705	0.40106534090917073	0.451065340909171	0.5010653409091713	0.5510653409091718	0.6010653409091723	0.6510653409091729	0.7010653409091736	0.7510653409091744	0.8010653409091754	0.8510653409091763	0.9010653409091773	0.9510653409091784	1.0010653409091796	0.0012428977273675813	0.05124289772736704	0.10124289772736661	0.15124289772736627	0.20124289772736606	0.25124289772736585	0.3012428977273658	0.3512428977273657	0.4012428977273658	0.4512428977273659	0.5012428977273662	0.5512428977273666	0.6012428977273668	0.6512428977273674	0.7012428977273679	0.7512428977273687	0.8012428977273696	0.8512428977273703	0.9012428977273712	0.9512428977273721	1.0012428977273733	0.001420454545562259	0.051420454545561656	0.10142045454556116	0.15142045454556075	0.20142045454556043	0.25142045454556017	0.30142045454555993	0.3514204545455598	0.4014204545455598	0.45142045454555985	0.50142045454556	0.5514204545455602	0.6014204545455605	0.6514204545455609	0.7014204545455613	0.7514204545455619	0.8014204545455627	0.8514204545455634	0.9014204545455642	0.9514204545455649	1.0014204545455658	0.0015980113637568696	0.051598011363756226	0.10159801136375568	0.1515980113637552	0.2015980113637548	0.2515980113637545	0.30159801136375414	0.3515980113637539	0.40159801136375384	0.4515980113637537	0.5015980113637537	0.5515980113637539	0.601598011363754	0.6515980113637544	0.7015980113637547	0.7515980113637553	0.8015980113637559	0.8515980113637563	0.9015980113637571	0.9515980113637578	1.0015980113637586	0.0017755681819515176	0.05177556818195084	0.10177556818195024	0.1517755681819497	0.20177556818194925	0.2517755681819488	0.30177556818194845	0.3517755681819481	0.40177556818194793	0.45177556818194775	0.5017755681819477	0.5517755681819477	0.6017755681819478	0.6517755681819479	0.7017755681819482	0.7517755681819486	0.8017755681819491	0.8517755681819495	0.90177556818195	0.9517755681819506	1.0017755681819513	0.001953125000145892	0.051953125000145185	0.10195312500014454	0.15195312500014393	0.20195312500014342	0.2519531250001429	0.30195312500014243	0.35195312500014203	0.40195312500014174	0.45195312500014145	0.5019531250001412	0.5519531250001413	0.6019531250001411	0.6519531250001412	0.7019531250001413	0.7519531250001416	0.8019531250001419	0.8519531250001422	0.9019531250001427	0.9519531250001431	1.0019531250001437	0.0021306818183406562	0.05213068181833992	0.10213068181833924	0.15213068181833858	0.20213068181833801	0.2521306818183374	0.30213068181833685	0.3521306818183364	0.402130681818336	0.45213068181833566	0.5021306818183353	0.5521306818183351	0.602130681818335	0.652130681818335	0.7021306818183349	0.7521306818183351	0.8021306818183354	0.8521306818183355	0.9021306818183359	0.9521306818183362	1.0021306818183366	0.0023082386365336554	0.052308238636532896	0.10230823863653218	0.15230823863653148	0.20230823863653083	0.2523082386365302	0.30230823863652956	0.352308238636529	0.4023082386365285	0.452308238636528	0.5023082386365276	0.5523082386365274	0.602308238636527	0.652308238636527	0.7023082386365268	0.7523082386365268	0.802308238636527	0.852308238636527	0.9023082386365273	0.9523082386365275	1.0023082386365276	0.0024857954547266204	0.05248579545472584	0.1024857954547251	0.15248579545472435	0.20248579545472364	0.25248579545472294	0.30248579545472226	0.3524857954547216	0.402485795454721	0.4524857954547205	0.50248579545472	0.5524857954547197	0.6024857954547193	0.652485795454719	0.7024857954547188	0.7524857954547187	0.8024857954547188	0.8524857954547187	0.9024857954547187	0.9524857954547188	1.002485795454719	0.0026633522729197106	0.05266335227291892	0.10266335227291815	0.15266335227291736	0.20266335227291662	0.25266335227291586	0.3026633522729151	0.35266335227291434	0.4026633522729137	0.4526633522729131	0.5026633522729125	0.5526633522729121	0.6026633522729116	0.6526633522729113	0.7026633522729109	0.7526633522729108	0.8026633522729106	0.8526633522729106	0.9026633522729105	0.9526633522729104	1.0026633522729105	0.0028409090911107296	0.05284090909110994	0.10284090909110916	0.15284090909110834	0.20284090909110758	0.2528409090911068	0.302840909091106	0.3528409090911052	0.4028409090911046	0.4528409090911039	0.5028409090911033	0.5528409090911028	0.6028409090911022	0.6528409090911019	0.7028409090911014	0.7528409090911012	0.8028409090911011	0.8528409090911009	0.9028409090911008	0.9528409090911006	1.0028409090911006	0.003018465909298678	0.05301846590929789	0.10301846590929709	0.15301846590929627	0.2030184659092955	0.2530184659092947	0.30301846590929393	0.35301846590929314	0.40301846590929247	0.4530184659092918	0.5030184659092911	0.5530184659092906	0.6030184659092901	0.6530184659092897	0.7030184659092892	0.753018465909289	0.8030184659092887	0.8530184659092885	0.9030184659092884	0.9530184659092882	1.003018465909288	0.0031960227274863487	0.05319602272748556	0.10319602272748477	0.15319602272748395	0.20319602272748316	0.2531960227274823	0.30319602272748153	0.35319602272748074	0.40319602272748	0.45319602272747933	0.5031960227274787	0.5531960227274781	0.6031960227274775	0.653196022727477	0.7031960227274766	0.7531960227274763	0.803196022727476	0.8531960227274757	0.9031960227274756	0.9531960227274753	1.0031960227274752	0.0033735795456704258	0.05337357954566964	0.10337357954566885	0.15337357954566802	0.20337357954566723	0.2533735795456664	0.30337357954566563	0.35337357954566484	0.4033735795456641	0.4533735795456634	0.5033735795456628	0.5533735795456621	0.6033735795456615	0.6533735795456611	0.7033735795456606	0.7533735795456603	0.80337357954566	0.8533735795456597	0.9033735795456596	0.9533735795456593	1.003373579545659	0.0035511363638556542	0.05355113636385486	0.10355113636385407	0.15355113636385326	0.20355113636385247	0.2535511363638516	0.30355113636385084	0.35355113636385005	0.40355113636384937	0.45355113636384864	0.503551136363848	0.5535511363638475	0.6035511363638468	0.6535511363638464	0.7035511363638459	0.7535511363638455	0.8035511363638452	0.8535511363638449	0.9035511363638448	0.9535511363638445	1.0035511363638443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049999999999999774	0.049999999999999566	0.049999999999999406	0.04999999999999931	0.04999999999999922	0.04999999999999917	0.04999999999999913	0.04999999999999909	0.04999999999999904	0.04999999999999898	0.04999999999999893	0.049999999999998886	0.04999999999999884	0.04999999999999876	0.0499999999999987	0.049999999999998636	0.0499999999999986	0.049999999999998546	0.04999999999999846	0.049999999999998344	0.04999999999999818	0.09999999999999977	0.09999999999999935	0.09999999999999905	0.09999999999999883	0.09999999999999865	0.09999999999999853	0.09999999999999845	0.09999999999999835	0.09999999999999823	0.09999999999999812	0.099999999999998	0.0999999999999979	0.09999999999999779	0.09999999999999762	0.09999999999999748	0.09999999999999735	0.09999999999999727	0.09999999999999715	0.09999999999999698	0.09999999999999673	0.09999999999999641	0.14999999999999994	0.14999999999999933	0.14999999999999886	0.14999999999999852	0.14999999999999825	0.14999999999999805	0.1499999999999979	0.14999999999999775	0.14999999999999758	0.14999999999999739	0.14999999999999716	0.14999999999999702	0.14999999999999683	0.14999999999999658	0.14999999999999636	0.14999999999999614	0.149999999999996	0.1499999999999958	0.14999999999999555	0.1499999999999952	0.1499999999999947	0.20000000000000026	0.19999999999999948	0.19999999999999887	0.19999999999999843	0.199999999999998	0.19999999999999776	0.19999999999999757	0.19999999999999735	0.19999999999999707	0.1999999999999968	0.19999999999999651	0.1999999999999963	0.19999999999999601	0.19999999999999565	0.19999999999999535	0.19999999999999504	0.19999999999999485	0.19999999999999457	0.19999999999999424	0.19999999999999374	0.19999999999999313	0.25000000000000067	0.24999999999999972	0.24999999999999897	0.24999999999999842	0.24999999999999792	0.2499999999999976	0.24999999999999734	0.24999999999999703	0.24999999999999667	0.2499999999999963	0.24999999999999592	0.24999999999999561	0.24999999999999528	0.2499999999999948	0.2499999999999944	0.24999999999999403	0.24999999999999378	0.24999999999999342	0.24999999999999298	0.2499999999999924	0.24999999999999165	0.3000000000000012	0.3000000000000001	0.2999999999999992	0.29999999999999855	0.29999999999999793	0.29999999999999755	0.2999999999999972	0.2999999999999968	0.2999999999999964	0.29999999999999594	0.2999999999999955	0.2999999999999951	0.29999999999999466	0.29999999999999405	0.29999999999999355	0.2999999999999931	0.2999999999999928	0.2999999999999924	0.29999999999999183	0.29999999999999116	0.29999999999999033	0.35000000000000175	0.35000000000000053	0.34999999999999953	0.34999999999999876	0.3499999999999981	0.34999999999999765	0.3499999999999972	0.34999999999999676	0.34999999999999626	0.3499999999999957	0.3499999999999951	0.34999999999999465	0.3499999999999941	0.3499999999999934	0.3499999999999928	0.3499999999999923	0.34999999999999193	0.34999999999999143	0.3499999999999908	0.34999999999999004	0.3499999999999891	0.40000000000000246	0.4000000000000011	0.39999999999999997	0.39999999999999913	0.39999999999999836	0.39999999999999786	0.3999999999999974	0.39999999999999686	0.39999999999999625	0.3999999999999956	0.3999999999999949	0.3999999999999944	0.39999999999999375	0.399999999999993	0.39999999999999225	0.39999999999999164	0.3999999999999912	0.39999999999999064	0.39999999999999	0.39999999999998914	0.3999999999999881	0.4500000000000031	0.4500000000000016	0.45000000000000046	0.44999999999999957	0.4499999999999987	0.4499999999999981	0.4499999999999976	0.449999999999997	0.4499999999999963	0.44999999999999557	0.4499999999999948	0.4499999999999942	0.44999999999999346	0.4499999999999926	0.4499999999999918	0.4499999999999911	0.4499999999999906	0.44999999999998996	0.44999999999998924	0.4499999999999883	0.44999999999998713	0.5000000000000038	0.5000000000000022	0.500000000000001	0.5	0.49999999999999906	0.49999999999999845	0.4999999999999979	0.4999999999999972	0.49999999999999645	0.4999999999999956	0.4999999999999948	0.49999999999999406	0.4999999999999933	0.4999999999999923	0.4999999999999914	0.4999999999999906	0.49999999999999006	0.4999999999999894	0.49999999999998856	0.49999999999998757	0.4999999999999864	0.5500000000000046	0.5500000000000029	0.5500000000000016	0.5500000000000006	0.5499999999999996	0.5499999999999989	0.5499999999999984	0.5499999999999976	0.5499999999999967	0.5499999999999958	0.5499999999999949	0.5499999999999942	0.5499999999999933	0.5499999999999922	0.5499999999999912	0.5499999999999903	0.5499999999999897	0.5499999999999889	0.5499999999999882	0.549999999999987	0.5499999999999858	0.6000000000000053	0.6000000000000036	0.6000000000000022	0.6000000000000011	0.6000000000000001	0.5999999999999994	0.5999999999999988	0.599999999999998	0.599999999999997	0.599999999999996	0.599999999999995	0.5999999999999942	0.5999999999999932	0.599999999999992	0.599999999999991	0.59999999999999	0.5999999999999893	0.5999999999999885	0.5999999999999877	0.5999999999999865	0.5999999999999852	0.6500000000000061	0.6500000000000044	0.6500000000000029	0.6500000000000018	0.6500000000000007	0.65	0.6499999999999994	0.6499999999999985	0.6499999999999975	0.6499999999999965	0.6499999999999954	0.6499999999999945	0.6499999999999934	0.6499999999999921	0.6499999999999909	0.6499999999999899	0.6499999999999893	0.6499999999999885	0.6499999999999875	0.6499999999999864	0.6499999999999849	0.7000000000000068	0.7000000000000051	0.7000000000000035	0.7000000000000025	0.7000000000000013	0.7000000000000006	0.7	0.6999999999999991	0.699999999999998	0.6999999999999968	0.6999999999999956	0.6999999999999947	0.6999999999999936	0.6999999999999922	0.699999999999991	0.69999999999999	0.6999999999999892	0.6999999999999883	0.6999999999999873	0.6999999999999861	0.6999999999999847	0.7500000000000077	0.7500000000000059	0.7500000000000043	0.7500000000000032	0.7500000000000021	0.7500000000000013	0.7500000000000007	0.7499999999999998	0.7499999999999986	0.7499999999999974	0.7499999999999962	0.7499999999999951	0.749999999999994	0.7499999999999926	0.7499999999999912	0.7499999999999901	0.7499999999999892	0.7499999999999883	0.7499999999999873	0.7499999999999861	0.7499999999999847	0.8000000000000085	0.8000000000000067	0.8000000000000052	0.800000000000004	0.8000000000000029	0.8000000000000022	0.8000000000000015	0.8000000000000005	0.7999999999999993	0.799999999999998	0.7999999999999968	0.7999999999999957	0.7999999999999945	0.7999999999999929	0.7999999999999915	0.7999999999999903	0.7999999999999894	0.7999999999999885	0.7999999999999874	0.7999999999999862	0.7999999999999847	0.8500000000000092	0.8500000000000074	0.8500000000000059	0.8500000000000049	0.8500000000000036	0.8500000000000029	0.8500000000000022	0.8500000000000012	0.8499999999999999	0.8499999999999986	0.8499999999999973	0.8499999999999962	0.8499999999999949	0.8499999999999932	0.8499999999999918	0.8499999999999905	0.8499999999999895	0.8499999999999885	0.8499999999999874	0.8499999999999862	0.8499999999999848	0.9000000000000101	0.9000000000000082	0.9000000000000067	0.9000000000000057	0.9000000000000045	0.9000000000000037	0.900000000000003	0.9000000000000019	0.9000000000000007	0.8999999999999994	0.8999999999999979	0.8999999999999968	0.8999999999999954	0.8999999999999937	0.8999999999999921	0.8999999999999908	0.8999999999999898	0.8999999999999888	0.8999999999999877	0.8999999999999864	0.8999999999999849	0.9500000000000108	0.950000000000009	0.9500000000000075	0.9500000000000064	0.9500000000000053	0.9500000000000045	0.9500000000000037	0.9500000000000026	0.9500000000000013	0.95	0.9499999999999985	0.9499999999999973	0.9499999999999958	0.9499999999999941	0.9499999999999925	0.9499999999999911	0.9499999999999901	0.949999999999989	0.9499999999999879	0.9499999999999865	0.949999999999985	1.0000000000000115	1.0000000000000098	1.0000000000000082	1.0000000000000073	1.000000000000006	1.0000000000000053	1.0000000000000047	1.0000000000000036	1.000000000000002	1.0000000000000007	0.9999999999999992	0.9999999999999979	0.9999999999999964	0.9999999999999946	0.9999999999999929	0.9999999999999915	0.9999999999999903	0.9999999999999892	0.9999999999999881	0.9999999999999867	0.9999999999999852
