1.0	1.0000031526672164	1.0000000000000056	0.9999999999999836	1.0000000000000344	1.0	0.0003152657271569168	0.0
2.0	1.0000126109670544	1.0000094590798911	1.000009448240914	1.0000094698623263	1.000000002210828	0.00031518474154223927	0.0006305264847794445
3.0	1.0000283757941646	1.000025224844222	1.0000251791129533	1.0000252700902537	1.000000005830569	0.0003150860534350889	0.0006297612573226379
4.0	1.0000504486399138	1.0000472985370015	1.0000471821356574	1.0000474130776815	1.00000001074608	0.0003149944001906414	0.0006273323220226088
5.0	1.000078831592808	1.0000756820385315	1.0000754487470611	1.0000759103552215	1.0000000168486354	0.00031493060116845193	0.000622467112767444
6.0	1.0001135273390855	1.000110377844972	1.000109972107777	1.0001107727806975	1.0000000240332811	0.0003149136600409294	0.0006145049454225037
7.0	1.0001545391634798	1.0001513890683646	1.000150746953186	1.0001520107166237	1.0000000321982696	0.0003149608377356887	0.0006028822505042943
8.0	1.000201870950153	1.000198719436265	1.0001977694675095	1.0001996341796633	1.0000000412446133	0.00031508778173789623	0.0005871170148186186
9.0	1.0002555271838005	1.0002523732922004	1.000251037177488	1.0002536529682926	1.0000000510756666	0.0003153085900944492	0.0005667959920355999
10.0	1.0003155129509267	1.0003123555956983	1.0003105488608859	1.000314076771164	1.0000000615967937	0.0003156359356123487	0.0005415639414519083
11.0	1.0003818339412938	1.0003786719229018	1.0003763044684524	1.0003809152605385	1.000000072715071	0.0003160811486903404	0.0005111147562763082
12.0	1.000454496449543	1.0004513284673902	1.0004483050568949	1.000454178172696	1.0000000843390204	0.00031665429702923284	0.0004751839513707543
13.0	1.0005335073769903	1.0005303320411987	1.0005265527311749	1.0005338753776647	1.0000000963783946	0.0003173642629883671	0.0004335423540192919
14.0	1.0006188742335982	1.000615690076047	1.0006110505946466	1.000620016939809	1.000000108743971	0.0003182188176914577	0.0003859907742660282
15.0	1.000710605140121	1.0007074106247813	1.0007018027059558	1.0007126131708102	1.000000121347377	0.00031922469125239024	0.00033235549856335623
16.0	1.0008087088304316	1.0008055023633597	1.0007988140423068	1.000811674676442	1.0000001341009372	0.00032038760689904084	0.00027248446195084295
17.0	1.000913194654024	1.0009099745924552	1.0009020904668335	1.0009172123972634	1.0000001469175355	0.00032171237085485863	0.00020624393706890963
18.0	1.0010240725786974	1.001020837240058	1.0010116387014594	1.0010292376453935	1.0000001597104846	0.0003232028807364962	0.0001335158069801535
19.0	1.0011413531934223	1.0011381008635627	1.0011274663026741	1.0011477621364708	1.0000001723934187	0.0003248622034515423	5.41951056061185e-5
20.0	1.0012650477113902	1.0012617766528304	1.0012495816414695	1.0012727980190257	1.0000001848801903	0.0003266925742860749	3.181196470447144e-5
21.0	1.001395167973248	1.0013918764325842	1.00137799388536	1.001404357899897	1.0000001970847763	0.00032869548097278335	0.0001245898709863283
22.0	1.0015317264505204	1.0015284126659285	1.0015127129838635	1.0015424548680891	1.0000002089211926	0.00033087165431942443	0.00022421516148598357
23.0	1.001674736249221	1.0016713984575525	1.0016537496559224	1.0016871025158556	1.0000002203034222	0.0003332211093902685	0.00033075785045078325
24.0	1.0018242111136568	1.0018208475572197	1.001801115379301	1.0018383149579884	1.0000002311453344	0.00033574317727992967	0.0004442825042097509
25.0	1.0019801654304221	1.001976774363627	1.0019548223820867	1.0019961068496293	1.000000241360624	0.00033843651921867344	0.0005648491999784824
26.0	1.002142614232593	1.0021391939282813	1.0021148836355636	1.0021604934024564	1.0000002508627432	0.0003412991587423269	0.0006925143693912228
27.0	1.0023115732041183	1.0023081219598502	1.0022813128489731	1.0023314903999423	1.0000002595648505	0.00034432848631251654	0.0008273314926393945
28.0	1.0024870586844108	1.0024835748284269	1.0024541244651102	1.0025091142112936	1.0000002673797468	0.0003475212925434823	0.0009693517338627783
29.0	1.0026690876731443	1.0026655695702453	1.0026333336576303	1.0026933818046913	1.0000002742198297	0.00035087377702718557	0.0011186244501707365
30.0	1.002857677835257	1.00285412389253	1.002818956329128	1.0028843107596992	1.0000002799970398	0.0003543815643580154	0.0012751976439692545
31.0	1.0030528475061624	1.003049256178555	1.0030110091104596	1.0030819192790845	1.0000002846228093	0.0003580397200855973	0.0014391183587310883
32.0	1.003254615697177	1.00325098549294	1.0032095093608087	1.0032862261999993	1.000000288008026	0.00036184276457998203	0.001610432996550375
33.0	1.0034630021011615	1.0034593315870763	1.0034144751685883	1.0034972510047278	1.0000002900629779	0.0003657846953433514	0.0017891876048334381
34.0	1.0036780270983814	1.0036743149050664	1.0036259253534987	1.0037150138312814	1.0000002906973164	0.0003698589801448671	0.001975428092228409
