0.0	0.49999999999999706	0.9999999999999941	0.007102272727266607	0.5071022727272637	1.0071022727272607	0.014204545454531392	0.5142045454545284	1.0142045454545254	0.0	0.0	0.0	0.5000000000000029	0.5000000000000029	0.500000000000003	1.0000000000000058	1.0000000000000058	1.000000000000006
0.0	0.5000756709315642	1.000151337816606	0.014204543668038715	0.5142802140439913	1.0143558815880058	0.028409084525935796	0.5284847543232835	1.028560422503277	0.0	0.0	0.0	0.49992434611000763	0.4999243497524573	0.49992435339497754	0.9998486938399036	0.9998486995049838	0.9998487051701519
0.0	0.500201862701887	1.0004037076967423	0.021308959797134444	0.5215108202261838	1.021712668384422	0.04261790751902158	0.5428197654809541	1.043021616608265	0.0	0.0	0.0	0.499798219075277	0.4997982347737663	0.499798250456155	0.999596444994197	0.9995964695482633	0.9995964940692743
0.0	0.5003787305911048	1.0007574145418683	0.028417671023490333	0.5287963960832864	1.029175089044643	0.056835310722215336	0.557214029502412	1.0575927307258122	0.0	0.0	0.0	0.49962152807511345	0.4996215689689455	0.49962160979145337	0.9992430737207106	0.9992431379412546	0.9992432020147812
0.0	0.5006065093563759	1.0012129221739716	0.03553283565530689	0.536139334560381	1.036745767353275	0.07106560732791588	0.5716720937547164	1.0722785444947456	0.0	0.0	0.0	0.49939413390170806	0.49939421784338195	0.4993943015979115	0.9987883034899467	0.9987884356973953	0.9987885675161516
0.0	0.5008855116414661	1.001770850152412	0.04265662611143223	0.5435421208633707	1.0444274974824026	0.08531313884752587	0.5861986122297863	1.087084022472785	0.0	0.0	0.0	0.4991158510871004	0.49911600063456457	0.49911614979991176	0.9982317652495756	0.9982320012960832	0.998232236541182
0.0	0.501216129297593	1.0024319764043448	0.04979123448155127	0.5510073393406859	1.0522232521867412	0.09958228622460932	0.6007983579789758	1.1020143278872754	0.0	0.0	0.0	0.49878644732122907	0.49878668973104	0.4987869314699077	0.9975729962625227	0.9975733795211048	0.9975737613559127
0.0	0.501598835073524	1.0031972405921898	0.05693887823973393	0.5585376808877326	1.0601361918908598	0.11387748125495273	0.6154762362237877	1.1170748374325488	0.0	0.0	0.0	0.4984056427034337	0.49840600992416567	0.4984063760811796	0.9968114386107341	0.9968120199647004	0.9968125990299154
0.0	0.5020341846929072	1.0040677482550908	0.06410180611133039	0.5661359508925805	1.0681696747054354	0.12820321831353673	0.6302372981617688	1.132271157150911	0.0	0.0	0.0	0.49797310881790857	0.49797363748363527	0.49797416458417554	0.9959464373466895	0.995947275179223	0.9959481095889944
0.0	0.5025228193366869	1.0050447757601346	0.07128230413214315	0.5738050777797601	1.0763272674472937	0.14256406646623757	0.6450867555634207	1.1476091395109256	0.0	0.0	0.0	0.4974884676269598	0.4974891990506907	0.49748992830043137	0.9949772382805188	0.9949783984642192	0.9949795538031385
0.0	0.5030654685532326	1.0061297761085275	0.07848270194163909	0.5815481222165837	1.0846127577502542	0.15696468204978226	0.6600299962663145	1.1630949018118044	0.0	0.0	0.0	0.4969512901738032	0.49695227034076067	0.4969532476258156	0.9939029853862134	0.9939045412724125	0.9939060905931971
0.0	0.5036629536231692	1.0073243856506102	0.08570537935347891	0.5893682870522781	1.0930301673640235	0.1714098218064625	0.6750726006799327	1.1787348460544191	0.0	0.0	0.0	0.4963610950850722	0.49636237464568866	0.4963636505332588	0.9927227178072792	0.9927247502149206	0.9927267740366024
0.0	0.5043161914106153	1.008630431773033	0.09295277325123126	0.5972689280695316	1.101583766752412	0.1859043566692087	0.6902203594285847	1.1945356804379998	0.0	0.0	0.0	0.495717346861553	0.4957189811240605	0.495720610863471	0.9914353664388599	0.9914379636427268	0.9914405499491451
0.0	0.5050261987381102	1.010049941632531	0.10022738485998242	0.6052535656364758	1.1102780911161472	0.2004532862986035	0.7054792922713012	1.2105044426587213	0.0	0.0	0.0	0.4950194539435214	0.4950215028659956	0.4950235463900045	0.9900397500590822	0.990043007777139	0.9900462520155271
0.0	0.5057940973280856	1.0115851520219103	0.10753178745024547	0.6133258973584107	1.1191179579824213	0.21506175448446518	0.7208556684542582	1.2266485252086219	0.0	0.0	0.0	0.4942667665353057	0.4942692947170178	0.49427181664326864	0.9885345709788688	0.9885385923584672	0.9885425974379065
0.0	0.5066211193606421	1.0132385204676198	0.1148686345349005	0.621489811839807	1.1281084865214435	0.2297350655334644	0.7363560286670217	1.2429757028959432	0.0	0.0	0.0	0.4934585741711583	0.49346165084307547	0.4934647204755581	0.9869184101743835	0.9869233057770671	0.9869281820665665
0.0	0.5075086137047756	1.0150127376730653	0.12224066862754566	0.629749403682175	1.137255118772705	0.24447870177942155	0.7519872087964972	1.259494162837971	0.0	0.0	0.0	0.4925941030020585	0.4925978020163223	0.49260149334669473	0.9851897218613535	0.9851956096459726	0.985201474971912
0.0	0.5084580528887663	1.016910741438931	0.12965073063696267	0.6381089898582822	1.1465636429871373	0.25929834236576077	0.7677563656938737	1.2762125372074498	0.0	0.0	0.0	0.49167251278015517	0.4916769125983514	0.4916813043069623	0.98334682746468	0.983353832768508	0.9833608124111649
